acquisition,RX_level,RX_difference,std_noise,PMR,SNR
650,-78.868087,3.634956,56.0,7.82934,0.631912
651,-78.782417,2.520508,56.0,6.696771,0.717583
651,-78.782417,2.520508,56.0,6.696771,0.717583
652,-79.093292,3.142464,56.0,7.66987,0.406708
652,-79.093292,3.142464,56.0,7.66987,0.406708
653,-78.985733,3.119041,52.0,7.586957,0.514267
653,-78.985733,3.119041,52.0,7.586957,0.514267
654,-78.959785,3.126129,48.0,7.399535,0.540215
654,-78.959785,3.126129,48.0,7.399535,0.540215
655,-79.128997,2.824646,48.0,7.240814,0.371002
655,-79.128997,2.824646,48.0,7.240814,0.371002
656,-78.776214,3.069817,48.0,7.117252,0.723785
656,-78.776214,3.069817,48.0,7.117252,0.723785
657,-78.823997,3.148323,56.0,7.389389,0.676003
657,-78.823997,3.148323,56.0,7.389389,0.676003
658,-78.901985,3.322937,48.0,7.626567,0.598015
658,-78.901985,3.322937,48.0,7.626567,0.598015
659,-78.674118,2.929382,48.0,6.969926,0.825882
659,-78.674118,2.929382,48.0,6.969926,0.825882
660,-79.011825,3.302223,44.0,7.624344,0.488174
660,-79.011825,3.302223,44.0,7.624344,0.488174
661,-79.020561,2.569069,44.0,6.919343,0.479439
661,-79.020561,2.569069,44.0,6.919343,0.479439
662,-79.464317,2.249756,56.0,7.098798,0.035683
662,-79.464317,2.249756,56.0,7.098798,0.035683
663,-79.149215,2.538712,52.0,7.000586,0.350784
663,-79.149215,2.538712,52.0,7.000586,0.350784
664,-79.25634,2.453514,48.0,7.001174,0.24366
664,-79.25634,2.453514,48.0,7.001174,0.24366
665,-79.122283,2.755859,48.0,7.132691,0.377716
665,-79.122283,2.755859,48.0,7.132691,0.377716
666,-79.307411,3.104225,44.0,7.769516,0.192589
666,-79.307411,3.104225,44.0,7.769516,0.192589
667,-78.815643,3.068748,64.0,7.227655,0.684357
667,-78.815643,3.068748,64.0,7.227655,0.684357
668,-79.267898,3.628197,44.0,8.401085,0.232101
668,-79.267898,3.628197,44.0,8.401085,0.232101
669,-78.893486,3.265312,52.0,7.392819,0.606514
669,-78.893486,3.265312,52.0,7.392819,0.606514
670,-78.550766,2.841499,56.0,6.75187,0.949234
670,-78.550766,2.841499,56.0,6.75187,0.949234
671,-78.757659,3.272209,48.0,7.456403,0.74234
671,-78.757659,3.272209,48.0,7.456403,0.74234
672,-78.895607,2.506699,52.0,6.747881,0.604393
672,-78.895607,2.506699,52.0,6.747881,0.604393
673,-79.196754,2.879234,56.0,7.450922,0.303246
673,-79.196754,2.879234,56.0,7.450922,0.303246
674,-78.572395,2.633102,52.0,6.641959,0.927605
674,-78.572395,2.633102,52.0,6.641959,0.927605
675,-78.931861,2.45388,60.0,6.769029,0.568138
675,-78.931861,2.45388,60.0,6.769029,0.568138
676,-78.645957,3.194366,48.0,7.225267,0.854042
676,-78.645957,3.194366,48.0,7.225267,0.854042
677,-79.053466,3.595078,56.0,8.181105,0.446533
677,-79.053466,3.595078,56.0,8.181105,0.446533
678,-78.600082,3.200615,52.0,7.093861,0.899918
678,-78.600082,3.200615,52.0,7.093861,0.899918
679,-79.321441,3.249771,56.0,7.984783,0.178558
679,-79.321441,3.249771,56.0,7.984783,0.178558
680,-79.124519,3.475052,64.0,8.170665,0.375481
680,-79.124519,3.475052,64.0,8.170665,0.375481
681,-78.933998,3.369072,60.0,7.606589,0.566002
681,-78.933998,3.369072,60.0,7.606589,0.566002
682,-78.994407,2.708046,48.0,7.05275,0.505592
682,-78.994407,2.708046,48.0,7.05275,0.505592
683,-79.185386,3.460228,52.0,8.004058,0.314613
683,-79.185386,3.460228,52.0,8.004058,0.314613
684,-78.987899,2.846741,48.0,7.149069,0.5121
684,-78.987899,2.846741,48.0,7.149069,0.5121
685,-79.288772,3.215622,48.0,8.021024,0.211227
685,-79.288772,3.215622,48.0,8.021024,0.211227
686,-78.823997,2.908295,52.0,7.096825,0.676003
686,-78.823997,2.908295,52.0,7.096825,0.676003
687,-79.057876,3.444023,56.0,7.851421,0.442123
687,-79.057876,3.444023,56.0,7.851421,0.442123
688,-79.079978,3.41925,56.0,7.750147,0.420021
688,-79.079978,3.41925,56.0,7.750147,0.420021
689,-79.033691,4.197105,64.0,9.138778,0.466309
689,-79.033691,4.197105,64.0,9.138778,0.466309
690,-79.169525,3.4216,48.0,7.848976,0.330475
690,-79.169525,3.4216,48.0,7.848976,0.330475
691,-78.815643,3.360687,60.0,7.474852,0.684357
691,-78.815643,3.360687,60.0,7.474852,0.684357
692,-78.908363,3.178154,52.0,7.434593,0.591637
692,-78.908363,3.178154,52.0,7.434593,0.591637
693,-79.126762,3.320198,44.0,7.733744,0.373238
693,-79.126762,3.320198,44.0,7.733744,0.373238
694,-78.872306,2.703835,56.0,6.929728,0.627693
694,-78.872306,2.703835,56.0,6.929728,0.627693
695,-78.994407,2.850571,56.0,7.203,0.505592
695,-78.994407,2.850571,56.0,7.203,0.505592
696,-79.033691,2.853416,64.0,7.209772,0.466309
696,-79.033691,2.853416,64.0,7.209772,0.466309
697,-79.226448,3.099754,48.0,7.738917,0.273552
697,-79.226448,3.099754,48.0,7.738917,0.273552
698,-79.122283,3.326393,52.0,7.646023,0.377716
698,-79.122283,3.326393,52.0,7.646023,0.377716
699,-79.084411,3.626373,48.0,7.914918,0.415588
699,-79.084411,3.626373,48.0,7.914918,0.415588
700,-79.258651,3.066215,44.0,7.610308,0.241348
700,-79.258651,3.066215,44.0,7.610308,0.241348
701,-79.040275,3.353035,56.0,7.786413,0.459724
701,-79.040275,3.353035,56.0,7.786413,0.459724
702,-79.064498,3.371803,52.0,7.8,0.435501
702,-79.064498,3.371803,52.0,7.8,0.435501
703,-79.024932,3.145668,44.0,7.395413,0.475067
703,-79.024932,3.145668,44.0,7.395413,0.475067
704,-78.658004,3.386482,52.0,7.357862,0.841995
704,-78.658004,3.386482,52.0,7.357862,0.841995
705,-78.882881,3.29644,44.0,7.4187,0.617119
705,-78.882881,3.29644,44.0,7.4187,0.617119
706,-79.016189,3.629295,48.0,8.218291,0.48381
706,-79.016189,3.629295,48.0,8.218291,0.48381
707,-78.821907,3.954308,56.0,8.481303,0.678093
707,-78.821907,3.954308,56.0,8.481303,0.678093
708,-79.212715,3.725464,52.0,8.576906,0.287285
708,-79.212715,3.725464,52.0,8.576906,0.287285
709,-78.880767,3.518013,52.0,7.817547,0.619232
709,-78.880767,3.518013,52.0,7.817547,0.619232
710,-78.660011,3.405731,52.0,7.317212,0.839989
710,-78.660011,3.405731,52.0,7.317212,0.839989
711,-78.878646,3.078293,52.0,7.248957,0.621353
711,-78.878646,3.078293,52.0,7.248957,0.621353
712,-78.676132,3.028336,52.0,7.050059,0.823868
712,-78.676132,3.028336,52.0,7.050059,0.823868
713,-78.690292,3.118233,60.0,7.105029,0.809708
713,-78.690292,3.118233,60.0,7.105029,0.809708
714,-78.558616,3.357124,56.0,7.195361,0.941383
714,-78.558616,3.357124,56.0,7.195361,0.941383
715,-79.171791,3.223862,48.0,7.733171,0.328209
715,-79.171791,3.223862,48.0,7.733171,0.328209
716,-79.064498,2.930756,48.0,7.326074,0.435501
716,-79.064498,2.930756,48.0,7.326074,0.435501
717,-79.029312,3.095146,48.0,7.396416,0.470688
717,-79.029312,3.095146,48.0,7.396416,0.470688
718,-78.684219,3.081276,44.0,7.07867,0.815781
718,-78.684219,3.081276,44.0,7.07867,0.815781
719,-78.955482,3.065742,48.0,7.38238,0.544518
719,-78.955482,3.065742,48.0,7.38238,0.544518
720,-78.914764,2.974777,52.0,7.140003,0.585236
720,-78.914764,2.974777,52.0,7.140003,0.585236
721,-79.049064,3.558113,48.0,7.955385,0.450935
721,-79.049064,3.558113,48.0,7.955385,0.450935
722,-79.237922,4.069717,56.0,9.342913,0.262077
722,-79.237922,4.069717,56.0,9.342913,0.262077
723,-79.385154,3.817345,56.0,9.17849,0.114845
723,-79.385154,3.817345,56.0,9.17849,0.114845
724,-79.210433,2.973228,48.0,7.51685,0.289566
724,-79.210433,2.973228,48.0,7.51685,0.289566
725,-79.14022,3.278603,48.0,7.726128,0.359779
725,-79.14022,3.278603,48.0,7.726128,0.359779
726,-78.815643,3.411575,60.0,7.576474,0.684357
726,-78.815643,3.411575,60.0,7.576474,0.684357
727,-78.987899,3.15107,44.0,7.442427,0.5121
727,-78.987899,3.15107,44.0,7.442427,0.5121
728,-79.442581,3.605873,52.0,8.711606,0.057419
728,-79.442581,3.605873,52.0,8.711606,0.057419
729,-79.135726,3.999039,52.0,8.963344,0.364273
729,-79.135726,3.999039,52.0,8.963344,0.364273
730,-79.356719,3.36985,48.0,8.254808,0.14328
730,-79.356719,3.36985,48.0,8.254808,0.14328
731,-78.961944,3.191284,52.0,7.469953,0.538055
731,-78.961944,3.191284,52.0,7.469953,0.538055
732,-79.226448,2.939758,48.0,7.442891,0.273552
732,-79.226448,2.939758,48.0,7.442891,0.273552
733,-79.389907,3.478188,52.0,8.380031,0.110092
733,-79.389907,3.478188,52.0,8.380031,0.110092
734,-78.817733,3.72422,60.0,7.7876,0.682266
734,-78.817733,3.72422,60.0,7.7876,0.682266
735,-79.180847,4.379341,52.0,9.533232,0.319153
735,-79.180847,4.379341,52.0,9.533232,0.319153
736,-79.011825,3.503807,52.0,7.787514,0.488174
736,-79.011825,3.503807,52.0,7.787514,0.488174
737,-78.830268,3.554749,56.0,7.720817,0.669731
737,-78.830268,3.554749,56.0,7.720817,0.669731
738,-78.747383,3.041573,52.0,7.049216,0.752617
738,-78.747383,3.041573,52.0,7.049216,0.752617
739,-79.135726,2.69342,48.0,7.300005,0.364273
739,-79.135726,2.69342,48.0,7.300005,0.364273
740,-79.251731,3.464783,44.0,8.110942,0.248268
740,-79.251731,3.464783,44.0,8.110942,0.248268
741,-78.849136,3.735306,52.0,7.775005,0.650864
741,-78.849136,3.735306,52.0,7.775005,0.650864
742,-79.513,3.895271,60.0,9.103468,-0.013
742,-79.513,3.895271,60.0,9.103468,-0.013
743,-79.13124,3.416153,64.0,7.814998,0.368759
743,-79.13124,3.416153,64.0,7.814998,0.368759
744,-79.221862,3.054741,52.0,7.53943,0.278137
744,-79.221862,3.054741,52.0,7.53943,0.278137
745,-79.344932,2.699654,48.0,7.333197,0.155067
745,-79.344932,2.699654,48.0,7.333197,0.155067
746,-79.582099,2.399185,52.0,7.268785,-0.0821
746,-79.582099,2.399185,52.0,7.268785,-0.0821
747,-79.437767,3.185501,40.0,8.51095,0.062233
747,-79.437767,3.185501,40.0,8.51095,0.062233
748,-79.481292,2.535362,56.0,7.343005,0.018707
748,-79.481292,2.535362,56.0,7.343005,0.018707
749,-79.522804,2.855804,48.0,7.747729,-0.022804
749,-79.522804,2.855804,48.0,7.747729,-0.022804
750,-79.557296,3.301598,48.0,8.359663,-0.057297
750,-79.557296,3.301598,48.0,8.359663,-0.057297
751,-78.643951,2.957893,60.0,6.94615,0.856049
751,-78.643951,2.957893,60.0,6.94615,0.856049
752,-78.65599,3.475037,52.0,7.482902,0.844009
752,-78.65599,3.475037,52.0,7.482902,0.844009
753,-78.82608,3.158073,56.0,7.241358,0.67392
753,-78.82608,3.158073,56.0,7.241358,0.67392
754,-79.305076,2.937965,48.0,7.52009,0.194923
754,-79.305076,2.937965,48.0,7.52009,0.194923
755,-79.309745,2.276207,56.0,6.9224,0.190254
755,-79.309745,2.276207,56.0,6.9224,0.190254
756,-79.399436,2.674026,56.0,7.390127,0.100563
756,-79.399436,2.674026,56.0,7.390127,0.100563
757,-78.442283,4.238945,56.0,8.029432,1.057716
757,-78.442283,4.238945,56.0,8.029432,1.057716
758,-79.162742,2.387894,48.0,6.909052,0.337257
758,-79.162742,2.387894,48.0,6.909052,0.337257
759,-78.832359,3.253838,48.0,7.377662,0.667641
759,-78.832359,3.253838,48.0,7.377662,0.667641
760,-78.714668,3.264824,52.0,7.220039,0.785332
760,-78.714668,3.264824,52.0,7.220039,0.785332
761,-78.658004,3.192673,52.0,7.11507,0.841995
761,-78.658004,3.192673,52.0,7.11507,0.841995
762,-78.983558,3.119957,56.0,7.457241,0.516441
762,-78.983558,3.119957,56.0,7.457241,0.516441
763,-79.09774,3.992477,60.0,8.548376,0.40226
763,-79.09774,3.992477,60.0,8.548376,0.40226
764,-78.72895,3.269676,48.0,7.218915,0.77105
764,-78.72895,3.269676,48.0,7.218915,0.77105
765,-78.7556,3.11245,60.0,7.184222,0.7444
765,-78.7556,3.11245,60.0,7.184222,0.7444
766,-78.633941,2.332993,52.0,6.441947,0.866058
766,-78.633941,2.332993,52.0,6.441947,0.866058
767,-78.849136,2.567841,44.0,6.770065,0.650864
767,-78.849136,2.567841,44.0,6.770065,0.650864
768,-79.038078,2.722694,60.0,7.047426,0.461922
768,-79.038078,2.722694,60.0,7.047426,0.461922
769,-79.135726,2.932144,48.0,7.372004,0.364273
769,-79.135726,2.932144,48.0,7.372004,0.364273
770,-79.053466,3.8657,56.0,8.379395,0.446533
770,-79.053466,3.8657,56.0,8.379395,0.446533
771,-78.840736,2.701942,60.0,6.864214,0.659264
771,-78.840736,2.701942,60.0,6.864214,0.659264
772,-78.940437,2.360954,60.0,6.717586,0.559563
772,-78.940437,2.360954,60.0,6.717586,0.559563
773,-78.807312,3.138985,48.0,7.247516,0.692688
773,-78.807312,3.138985,48.0,7.247516,0.692688
774,-79.016189,3.184242,56.0,7.415816,0.48381
774,-79.016189,3.184242,56.0,7.415816,0.48381
775,-79.158233,3.670776,56.0,8.251288,0.341766
775,-79.158233,3.670776,56.0,8.251288,0.341766
776,-79.075546,3.20237,52.0,7.549236,0.424454
776,-79.075546,3.20237,52.0,7.549236,0.424454
777,-78.840736,3.895981,60.0,7.888271,0.659264
777,-78.840736,3.895981,60.0,7.888271,0.659264
778,-79.007469,2.969093,60.0,7.305523,0.492531
778,-79.007469,2.969093,60.0,7.305523,0.492531
779,-79.254035,2.605171,52.0,7.16292,0.245964
779,-79.254035,2.605171,52.0,7.16292,0.245964
780,-78.863868,3.2164,56.0,7.413381,0.636131
780,-78.863868,3.2164,56.0,7.413381,0.636131
781,-78.944725,3.300438,48.0,7.588535,0.555275
781,-78.944725,3.300438,48.0,7.588535,0.555275
782,-78.910499,3.005615,60.0,7.227389,0.5895
782,-78.910499,3.005615,60.0,7.227389,0.5895
783,-78.440368,4.004593,64.0,7.675502,1.059631
783,-78.440368,4.004593,64.0,7.675502,1.059631
784,-78.904106,2.91037,48.0,7.156937,0.595894
784,-78.904106,2.91037,48.0,7.156937,0.595894
785,-78.990066,3.637833,56.0,7.91881,0.509933
785,-78.990066,3.637833,56.0,7.91881,0.509933
786,-78.688262,2.829521,64.0,6.845474,0.811737
786,-78.688262,2.829521,64.0,6.845474,0.811737
787,-79.171791,3.867378,48.0,8.923736,0.328209
787,-79.171791,3.867378,48.0,8.923736,0.328209
788,-78.904106,3.914917,56.0,8.339809,0.595894
788,-78.904106,3.914917,56.0,8.339809,0.595894
789,-78.823997,3.426239,52.0,7.499685,0.676003
789,-78.823997,3.426239,52.0,7.499685,0.676003
790,-79.408988,3.820778,56.0,9.560897,0.091011
790,-79.408988,3.820778,56.0,9.560897,0.091011
791,-78.887115,3.026367,52.0,7.203609,0.612885
791,-78.887115,3.026367,52.0,7.203609,0.612885
792,-80.024223,3.097549,44.0,9.083133,-0.524223
792,-80.024223,3.097549,44.0,9.083133,-0.524223
793,-78.968414,3.027687,56.0,7.475502,0.531586
793,-78.968414,3.027687,56.0,7.475502,0.531586
794,-79.005287,2.738136,52.0,7.052875,0.494713
794,-79.005287,2.738136,52.0,7.052875,0.494713
795,-79.221862,2.917351,56.0,7.497955,0.278137
795,-79.221862,2.917351,56.0,7.497955,0.278137
796,-79.09774,2.480087,48.0,6.924253,0.40226
796,-79.09774,2.480087,48.0,6.924253,0.40226
797,-79.359085,3.058014,56.0,7.768095,0.140915
797,-79.359085,3.058014,56.0,7.768095,0.140915
798,-79.20359,3.175865,56.0,7.564852,0.29641
798,-79.20359,3.175865,56.0,7.564852,0.29641
799,-79.469162,2.872078,48.0,7.616972,0.030838
799,-79.469162,2.872078,48.0,7.616972,0.030838
800,-79.137977,2.547127,52.0,6.98674,0.362022
800,-79.137977,2.547127,52.0,6.98674,0.362022
801,-79.351997,2.985016,56.0,7.709498,0.148003
801,-79.351997,2.985016,56.0,7.709498,0.148003
802,-79.247123,2.220169,56.0,6.835582,0.252876
802,-79.247123,2.220169,56.0,6.835582,0.252876
803,-78.968414,3.321938,60.0,7.613006,0.531586
803,-78.968414,3.321938,60.0,7.613006,0.531586
804,-78.996582,3.346748,60.0,7.795751,0.503418
804,-78.996582,3.346748,60.0,7.795751,0.503418
805,-78.966255,3.535805,52.0,8.157485,0.533745
805,-78.966255,3.535805,52.0,8.157485,0.533745
806,-78.959785,2.51355,48.0,6.803261,0.540215
806,-78.959785,2.51355,48.0,6.803261,0.540215
807,-79.102195,3.174149,48.0,7.576407,0.397804
807,-79.102195,3.174149,48.0,7.576407,0.397804
808,-79.231033,2.235908,56.0,6.820865,0.268967
808,-79.231033,2.235908,56.0,6.820865,0.268967
809,-79.189933,2.634453,56.0,7.141379,0.310066
809,-79.189933,2.634453,56.0,7.141379,0.310066
810,-79.185386,2.544106,60.0,7.112023,0.314613
810,-79.185386,2.544106,60.0,7.112023,0.314613
811,-78.72895,3.06308,52.0,7.131828,0.77105
811,-78.72895,3.06308,52.0,7.131828,0.77105
812,-78.878646,4.16201,60.0,8.60053,0.621353
812,-78.878646,4.16201,60.0,8.60053,0.621353
813,-78.987899,3.721947,52.0,7.909421,0.5121
813,-78.987899,3.721947,52.0,7.909421,0.5121
814,-79.189933,3.952766,52.0,9.063095,0.310066
814,-79.189933,3.952766,52.0,9.063095,0.310066
815,-79.387527,3.646309,60.0,8.973642,0.112473
815,-79.387527,3.646309,60.0,8.973642,0.112473
816,-78.968414,3.048828,60.0,7.298357,0.531586
816,-78.968414,3.048828,60.0,7.298357,0.531586
817,-79.281799,2.642365,52.0,7.15462,0.218201
817,-79.281799,2.642365,52.0,7.15462,0.218201
818,-78.942581,3.252258,52.0,7.672569,0.557419
818,-78.942581,3.252258,52.0,7.672569,0.557419
819,-79.046867,2.984741,52.0,7.276651,0.453133
819,-79.046867,2.984741,52.0,7.276651,0.453133
820,-78.936141,2.568443,48.0,6.863002,0.563858
820,-78.936141,2.568443,48.0,6.863002,0.563858
821,-78.938285,3.098465,52.0,7.306592,0.561714
821,-78.938285,3.098465,52.0,7.306592,0.561714
822,-78.844932,3.34729,48.0,7.547019,0.655067
822,-78.844932,3.34729,48.0,7.547019,0.655067
823,-79.086631,2.897263,48.0,7.399393,0.413368
823,-79.086631,2.897263,48.0,7.399393,0.413368
824,-79.009643,2.652557,48.0,6.956308,0.490356
824,-79.009643,2.652557,48.0,6.956308,0.490356
825,-79.046867,2.83297,56.0,7.183187,0.453133
825,-79.046867,2.83297,56.0,7.183187,0.453133
826,-78.627944,3.187439,48.0,7.10556,0.872055
826,-78.627944,3.187439,48.0,7.10556,0.872055
827,-79.016189,3.333397,52.0,7.526934,0.48381
827,-79.016189,3.333397,52.0,7.526934,0.48381
828,-79.242515,3.668007,56.0,8.315139,0.257484
828,-79.242515,3.668007,56.0,8.315139,0.257484
829,-79.071121,3.717918,48.0,8.120191,0.428879
829,-79.071121,3.717918,48.0,8.120191,0.428879
830,-79.263267,3.819595,56.0,8.951518,0.236732
830,-79.263267,3.819595,56.0,8.951518,0.236732
831,-79.014007,3.757774,52.0,8.622589,0.485992
831,-79.014007,3.757774,52.0,8.622589,0.485992
832,-79.079978,3.808556,52.0,8.54227,0.420021
832,-79.079978,3.808556,52.0,8.54227,0.420021
833,-78.84703,2.983551,52.0,7.132688,0.652969
833,-78.84703,2.983551,52.0,7.132688,0.652969
834,-78.974899,2.836517,48.0,7.102087,0.525101
834,-78.974899,2.836517,48.0,7.102087,0.525101
835,-78.944725,2.933044,48.0,7.215256,0.555275
835,-78.944725,2.933044,48.0,7.215256,0.555275
836,-78.940437,3.164894,52.0,7.386186,0.559563
836,-78.940437,3.164894,52.0,7.386186,0.559563
837,-79.055671,3.314964,48.0,7.788919,0.444328
837,-79.055671,3.314964,48.0,7.788919,0.444328
838,-78.896888,2.803741,52.0,6.491266,0.603111
838,-78.896888,2.803741,52.0,6.491266,0.603111
839,-78.757659,2.831535,52.0,6.950669,0.74234
839,-78.757659,2.831535,52.0,6.950669,0.74234
840,-79.122283,2.766563,48.0,7.270509,0.377716
840,-79.122283,2.766563,48.0,7.270509,0.377716
841,-79.174049,3.833611,52.0,8.700056,0.325951
841,-79.174049,3.833611,52.0,8.700056,0.325951
842,-78.964103,3.911407,56.0,8.596168,0.535896
842,-78.964103,3.911407,56.0,8.596168,0.535896
843,-79.153724,3.308685,48.0,7.766696,0.346275
843,-79.153724,3.308685,48.0,7.766696,0.346275
844,-78.855438,3.329483,56.0,7.53507,0.644562
844,-78.855438,3.329483,56.0,7.53507,0.644562
845,-78.602066,3.615234,52.0,7.49083,0.897934
845,-78.602066,3.615234,52.0,7.49083,0.897934
846,-78.749435,3.143509,60.0,7.231571,0.750565
846,-78.749435,3.143509,60.0,7.231571,0.750565
847,-78.84703,2.97477,56.0,7.133154,0.652969
847,-78.84703,2.97477,56.0,7.133154,0.652969
848,-78.85334,2.944572,52.0,7.060419,0.64666
848,-78.85334,2.944572,52.0,7.060419,0.64666
849,-79.13124,2.702652,48.0,7.115436,0.368759
849,-79.13124,2.702652,48.0,7.115436,0.368759
850,-78.868087,3.024994,44.0,7.195772,0.631912
850,-78.868087,3.024994,44.0,7.195772,0.631912
851,-79.086631,3.00016,48.0,7.407249,0.413368
851,-79.086631,3.00016,48.0,7.407249,0.413368
852,-79.144714,3.717812,56.0,8.730299,0.355286
852,-79.144714,3.717812,56.0,8.730299,0.355286
853,-78.838638,3.424797,52.0,7.665868,0.661362
853,-78.838638,3.424797,52.0,7.665868,0.661362
854,-78.702461,3.262833,52.0,7.234536,0.797539
854,-78.702461,3.262833,52.0,7.234536,0.797539
855,-79.106651,3.533844,52.0,8.275815,0.393349
855,-79.106651,3.533844,52.0,8.275815,0.393349
856,-78.872306,2.871704,48.0,7.065007,0.627693
856,-78.872306,2.871704,48.0,7.065007,0.627693
857,-79.267898,3.364807,52.0,8.204904,0.232101
857,-79.267898,3.364807,52.0,8.204904,0.232101
858,-79.09552,4.052643,60.0,9.003954,0.40448
858,-79.09552,4.052643,60.0,9.003954,0.40448
859,-78.904106,3.155724,60.0,7.478989,0.595894
859,-78.904106,3.155724,60.0,7.478989,0.595894
860,-79.27021,3.799912,52.0,8.826658,0.22979
860,-79.27021,3.799912,52.0,8.826658,0.22979
861,-78.52729,3.165421,52.0,7.069266,0.97271
861,-78.52729,3.165421,52.0,7.069266,0.97271
862,-78.834449,3.554436,48.0,7.818647,0.66555
862,-78.834449,3.554436,48.0,7.818647,0.66555
863,-79.233329,3.010178,52.0,7.667871,0.26667
863,-79.233329,3.010178,52.0,7.667871,0.26667
864,-78.666053,3.241035,52.0,7.218858,0.833946
864,-78.666053,3.241035,52.0,7.218858,0.833946
865,-79.060081,3.223106,56.0,7.641027,0.439919
865,-79.060081,3.223106,56.0,7.641027,0.439919
866,-78.961944,3.534233,48.0,7.885889,0.538055
866,-78.961944,3.534233,48.0,7.885889,0.538055
867,-79.060081,3.179047,56.0,7.500708,0.439919
867,-79.060081,3.179047,56.0,7.500708,0.439919
868,-79.005287,3.200836,48.0,7.465091,0.494713
868,-79.005287,3.200836,48.0,7.465091,0.494713
869,-79.263267,3.653809,52.0,8.806964,0.236732
869,-79.263267,3.653809,52.0,8.806964,0.236732
870,-79.235626,3.412567,48.0,8.058894,0.264374
870,-79.235626,3.412567,48.0,8.058894,0.264374
871,-79.281799,3.200493,52.0,7.763777,0.218201
871,-79.281799,3.200493,52.0,7.763777,0.218201
872,-79.009643,2.965538,48.0,7.300786,0.490356
872,-79.009643,2.965538,48.0,7.300786,0.490356
873,-78.957634,3.64183,56.0,8.19953,0.542366
873,-78.957634,3.64183,56.0,8.19953,0.542366
874,-78.637939,3.055832,56.0,7.01988,0.862061
874,-78.637939,3.055832,56.0,7.01988,0.862061
875,-78.836547,3.029343,52.0,7.20275,0.663452
875,-78.836547,3.029343,52.0,7.20275,0.663452
876,-78.757659,2.726677,52.0,6.880327,0.74234
876,-78.757659,2.726677,52.0,6.880327,0.74234
877,-79.244819,2.184822,52.0,6.771359,0.25518
877,-79.244819,2.184822,52.0,6.771359,0.25518
878,-79.215003,2.821533,52.0,7.385113,0.284996
878,-79.215003,2.821533,52.0,7.385113,0.284996
879,-78.803154,3.442215,52.0,7.575644,0.696846
879,-78.803154,3.442215,52.0,7.575644,0.696846
880,-78.946876,3.658035,60.0,8.309626,0.553123
880,-78.946876,3.658035,60.0,8.309626,0.553123
881,-78.929718,2.96981,60.0,7.167994,0.570282
881,-78.929718,2.96981,60.0,7.167994,0.570282
882,-78.885002,2.536613,52.0,6.802222,0.614998
882,-78.885002,2.536613,52.0,6.802222,0.614998
883,-79.399436,3.207329,48.0,8.003805,0.100563
883,-79.399436,3.207329,48.0,8.003805,0.100563
884,-79.454643,2.852821,52.0,7.559167,0.045357
884,-79.454643,2.852821,52.0,7.559167,0.045357
885,-79.323783,2.453819,48.0,7.04594,0.176216
885,-79.323783,2.453819,48.0,7.04594,0.176216
886,-79.18766,2.94854,48.0,7.494917,0.31234
886,-79.18766,2.94854,48.0,7.494917,0.31234
887,-78.966255,2.264114,44.0,6.604431,0.533745
887,-78.966255,2.264114,44.0,6.604431,0.533745
888,-79.449813,2.473633,52.0,7.23461,0.050186
888,-79.449813,2.473633,52.0,7.23461,0.050186
889,-79.265579,2.717323,48.0,7.319213,0.234421
889,-79.265579,2.717323,48.0,7.319213,0.234421
890,-79.461891,2.691734,52.0,7.475955,0.038109
890,-79.461891,2.691734,52.0,7.475955,0.038109
891,-78.927581,2.108887,48.0,6.448782,0.572418
891,-78.927581,2.108887,48.0,6.448782,0.572418
892,-78.811477,2.425873,56.0,6.644641,0.688522
892,-78.811477,2.425873,56.0,6.644641,0.688522
893,-78.872306,3.112518,56.0,7.342643,0.627693
893,-78.872306,3.112518,56.0,7.342643,0.627693
894,-79.086631,2.901131,56.0,7.329553,0.413368
894,-79.086631,2.901131,56.0,7.329553,0.413368
895,-79.14022,2.816475,48.0,7.280107,0.359779
895,-79.14022,2.816475,48.0,7.280107,0.359779
896,-78.747383,2.780281,52.0,6.869261,0.752617
896,-78.747383,2.780281,52.0,6.869261,0.752617
897,-78.708557,2.792114,56.0,6.872043,0.791443
897,-78.708557,2.792114,56.0,6.872043,0.791443
898,-79.035888,2.993568,48.0,7.319632,0.464111
898,-79.035888,2.993568,48.0,7.319632,0.464111
899,-79.071121,3.258141,52.0,7.725407,0.428879
899,-79.071121,3.258141,52.0,7.725407,0.428879
900,-79.014007,3.240242,52.0,7.557265,0.485992
900,-79.014007,3.240242,52.0,7.557265,0.485992
901,-78.961944,2.733711,60.0,7.017682,0.538055
901,-78.961944,2.733711,60.0,7.017682,0.538055
902,-78.696373,3.133255,56.0,7.144536,0.803627
902,-78.696373,3.133255,56.0,7.144536,0.803627
903,-79.091072,2.990006,68.0,7.401341,0.408928
903,-79.091072,2.990006,68.0,7.401341,0.408928
904,-78.899856,3.681976,52.0,7.874631,0.600143
904,-78.899856,3.681976,52.0,7.874631,0.600143
905,-78.895607,3.387505,68.0,7.555086,0.604393
905,-78.895607,3.387505,68.0,7.555086,0.604393
906,-78.610015,3.078491,60.0,7.024651,0.889984
906,-78.610015,3.078491,60.0,7.024651,0.889984
907,-79.210433,3.289612,48.0,7.898267,0.289566
907,-79.210433,3.289612,48.0,7.898267,0.289566
908,-79.258651,3.557823,56.0,8.261993,0.241348
908,-79.258651,3.557823,56.0,8.261993,0.241348
